location,total_sqft,bath,price,bhk
R.T. NAGAR,1235.0,2,65.0,2
R.T. NAGAR,1667.0,3,130.0,3
R.T. NAGAR,1150.0,2,72.0,2
R.T. NAGAR,1200.0,3,140.0,3
R.T. NAGAR,1500.0,4,185.0,4
R.T. NAGAR,1300.0,3,145.0,3
RACHENAHALLI,3657.0,5,220.0,4
RACHENAHALLI,1100.0,2,68.0,2
RACHENAHALLI,1113.0,2,55.0,2
RACHENAHALLI,412.5,1,19.8,1
RACHENAHALLI,985.0,2,49.97,2
RACHENAHALLI,1050.0,2,52.5,2
RACHENAHALLI,1050.0,2,55.5,2
RACHENAHALLI,985.0,2,49.97,2
RACHENAHALLI,1200.0,2,50.0,2
RACHENAHALLI,1856.0,3,106.0,3
RACHENAHALLI,1050.0,2,52.5,2
RACHENAHALLI,1050.0,2,52.71,2
RACHENAHALLI,985.0,2,50.17,2
RACHENAHALLI,1050.0,2,52.07,2
RACHENAHALLI,2710.0,3,170.0,3
RAJA RAJESHWARI NAGAR,1133.0,2,38.41,2
RAJA RAJESHWARI NAGAR,1260.0,2,62.0,3
RAJA RAJESHWARI NAGAR,6000.0,8,215.0,8
RAJA RAJESHWARI NAGAR,1610.0,3,74.0,3
RAJA RAJESHWARI NAGAR,1157.0,2,53.8,2
RAJA RAJESHWARI NAGAR,1151.0,2,39.0,2
RAJA RAJESHWARI NAGAR,1185.0,2,47.39,2
RAJA RAJESHWARI NAGAR,1196.0,2,40.54,2
RAJA RAJESHWARI NAGAR,1141.0,2,38.55,2
RAJA RAJESHWARI NAGAR,1168.0,2,66.0,2
RAJA RAJESHWARI NAGAR,648.0,1,31.75,1
RAJA RAJESHWARI NAGAR,1570.0,3,88.0,3
RAJA RAJESHWARI NAGAR,1255.0,2,42.54,2
RAJA RAJESHWARI NAGAR,1419.0,2,60.42,2
RAJA RAJESHWARI NAGAR,1530.0,3,64.86,3
RAJA RAJESHWARI NAGAR,1587.0,3,73.8,3
RAJA RAJESHWARI NAGAR,1210.0,2,45.0,2
RAJA RAJESHWARI NAGAR,500.0,1,25.0,1
RAJA RAJESHWARI NAGAR,1295.0,2,70.0,2
RAJA RAJESHWARI NAGAR,1140.0,2,38.65,2
RAJA RAJESHWARI NAGAR,1306.0,2,55.91,2
RAJA RAJESHWARI NAGAR,1185.0,2,40.17,2
RAJA RAJESHWARI NAGAR,1700.0,2,86.0,3
RAJA RAJESHWARI NAGAR,1090.0,2,43.59,2
RAJA RAJESHWARI NAGAR,1140.0,2,39.0,2
RAJA RAJESHWARI NAGAR,1133.0,2,49.07,2
RAJA RAJESHWARI NAGAR,1095.0,2,38.33,2
RAJA RAJESHWARI NAGAR,1280.0,3,57.6,3
RAJA RAJESHWARI NAGAR,1258.0,2,63.53,2
RAJA RAJESHWARI NAGAR,1133.0,2,40.0,2
RAJA RAJESHWARI NAGAR,1070.0,2,50.0,2
RAJA RAJESHWARI NAGAR,1187.0,2,40.14,2
RAJA RAJESHWARI NAGAR,1295.0,2,43.9,2
RAJA RAJESHWARI NAGAR,1640.0,3,86.8,3
RAJA RAJESHWARI NAGAR,1530.0,3,64.0,3
RAJA RAJESHWARI NAGAR,1140.0,2,38.65,2
RAJA RAJESHWARI NAGAR,1140.0,2,38.55,2
RAJA RAJESHWARI NAGAR,1023.0,2,42.0,2
RAJA RAJESHWARI NAGAR,1140.0,2,49.39,2
RAJA RAJESHWARI NAGAR,1295.0,2,55.47,2
RAJA RAJESHWARI NAGAR,1278.0,2,53.76,3
RAJA RAJESHWARI NAGAR,1267.0,2,54.35,2
RAJA RAJESHWARI NAGAR,1060.0,2,48.0,2
RAJA RAJESHWARI NAGAR,1608.0,2,85.0,2
RAJA RAJESHWARI NAGAR,1165.0,2,45.0,2
RAJA RAJESHWARI NAGAR,4800.0,8,225.0,8
RAJA RAJESHWARI NAGAR,1090.0,2,57.0,2
RAJA RAJESHWARI NAGAR,1157.0,2,65.0,2
RAJA RAJESHWARI NAGAR,1160.0,2,70.0,2
RAJA RAJESHWARI NAGAR,1140.0,2,49.27,2
RAJA RAJESHWARI NAGAR,1240.0,2,42.04,2
RAJA RAJESHWARI NAGAR,1105.0,2,65.0,2
RAJA RAJESHWARI NAGAR,1270.0,2,62.0,2
RAJA RAJESHWARI NAGAR,1090.0,2,42.0,2
RAJA RAJESHWARI NAGAR,1550.0,3,86.8,3
RAJA RAJESHWARI NAGAR,1200.0,2,35.0,2
RAJA RAJESHWARI NAGAR,1303.0,2,55.78,2
RAJA RAJESHWARI NAGAR,1128.0,2,48.79,2
RAJA RAJESHWARI NAGAR,1335.0,2,56.0,3
RAJA RAJESHWARI NAGAR,1120.0,2,37.97,2
RAJA RAJESHWARI NAGAR,1140.0,2,48.7,2
RAJA RAJESHWARI NAGAR,600.0,1,22.0,1
RAJA RAJESHWARI NAGAR,1128.0,2,38.24,2
RAJA RAJESHWARI NAGAR,1303.0,2,55.79,2
RAJA RAJESHWARI NAGAR,1120.0,2,37.95,2
RAJA RAJESHWARI NAGAR,1140.0,2,44.0,2
RAJA RAJESHWARI NAGAR,550.0,1,21.0,1
RAJA RAJESHWARI NAGAR,1144.0,2,38.55,2
RAJA RAJESHWARI NAGAR,1100.0,2,50.0,2
RAJA RAJESHWARI NAGAR,1100.0,2,55.0,2
RAJA RAJESHWARI NAGAR,1575.0,2,78.0,3
RAJA RAJESHWARI NAGAR,510.0,1,22.0,1
RAJA RAJESHWARI NAGAR,1850.0,3,98.0,3
RAJA RAJESHWARI NAGAR,1608.0,3,67.98,3
RAJA RAJESHWARI NAGAR,1450.0,2,67.0,3
RAJA RAJESHWARI NAGAR,1151.0,2,39.02,2
RAJA RAJESHWARI NAGAR,1050.0,2,37.0,2
RAJA RAJESHWARI NAGAR,1151.0,2,49.0,2
RAJA RAJESHWARI NAGAR,1128.0,2,40.0,2
RAJA RAJESHWARI NAGAR,1395.0,2,72.0,3
RAJA RAJESHWARI NAGAR,1420.0,2,60.0,3
RAJA RAJESHWARI NAGAR,1206.0,2,40.7,2
RAJA RAJESHWARI NAGAR,1170.0,2,50.0,2
RAJA RAJESHWARI NAGAR,1021.0,3,59.0,3
RAJA RAJESHWARI NAGAR,1288.0,2,70.0,3
RAJA RAJESHWARI NAGAR,1303.0,2,44.17,2
RAJA RAJESHWARI NAGAR,1400.0,2,45.0,2
RAJA RAJESHWARI NAGAR,1168.0,2,61.0,2
RAJA RAJESHWARI NAGAR,1143.0,2,38.65,2
RAJA RAJESHWARI NAGAR,1400.0,2,86.0,3
RAJA RAJESHWARI NAGAR,1303.0,2,55.79,2
RAJA RAJESHWARI NAGAR,1485.0,2,63.0,3
RAJA RAJESHWARI NAGAR,1235.0,2,75.0,2
RAJA RAJESHWARI NAGAR,1090.0,2,57.0,2
RAJA RAJESHWARI NAGAR,1240.0,2,53.27,2
RAJA RAJESHWARI NAGAR,1250.0,2,68.0,2
RAJA RAJESHWARI NAGAR,1133.0,2,38.37,2
RAJA RAJESHWARI NAGAR,945.0,2,45.0,2
RAJA RAJESHWARI NAGAR,1419.0,2,48.1,2
RAJA RAJESHWARI NAGAR,1000.0,2,50.0,2
RAJA RAJESHWARI NAGAR,1580.0,2,66.85,3
RAJA RAJESHWARI NAGAR,1260.0,2,67.39,2
RAJAJI NAGAR,1640.0,3,262.0,3
RAJAJI NAGAR,1640.0,3,230.0,3
RAJAJI NAGAR,2409.0,3,395.0,3
RAJAJI NAGAR,1440.0,2,170.0,2
RAJAJI NAGAR,1718.0,3,288.0,2
RAJAJI NAGAR,3100.0,4,550.0,4
RAJAJI NAGAR,2390.0,3,410.0,3
RAJAJI NAGAR,1640.0,3,251.0,3
RAJAJI NAGAR,2533.0,3,425.0,3
RAJAJI NAGAR,1160.0,1,163.0,2
RAJAJI NAGAR,2448.0,3,400.0,3
RAJAJI NAGAR,3300.0,4,600.0,4
RAJAJI NAGAR,1314.0,2,225.0,2
RAJAJI NAGAR,2409.0,3,360.0,3
RAJAJI NAGAR,1718.0,3,275.0,2
RAJAJI NAGAR,2300.0,3,369.0,3
RAJAJI NAGAR,1440.0,2,185.0,2
RAJAJI NAGAR,3526.0,4,598.0,4
RAJAJI NAGAR,660.0,1,75.0,1
RAJAJI NAGAR,1200.0,2,150.0,2
RAJAJI NAGAR,2390.0,3,372.0,3
RAJAJI NAGAR,1350.0,4,230.0,4
RAJAJI NAGAR,1640.0,3,268.0,3
RAJAJI NAGAR,2559.0,3,403.0,3
RAJAJI NAGAR,1763.0,3,240.0,2
RAJAJI NAGAR,1800.0,4,324.0,6
RAJAJI NAGAR,1800.0,2,250.0,3
RAJAJI NAGAR,12000.0,6,2200.0,7
RAJAJI NAGAR,2400.0,5,408.0,5
RAJAJI NAGAR,1640.0,3,241.0,3
RAJAJI NAGAR,1763.0,3,262.0,2
RAJAJI NAGAR,1640.0,3,229.0,3
RAJAJI NAGAR,2367.0,4,340.0,3
RAJAJI NAGAR,2386.0,3,334.0,3
RAJAJI NAGAR,2390.0,3,415.0,3
RAJAJI NAGAR,2415.0,3,399.0,3
RAJAJI NAGAR,3516.0,4,540.0,4
RAJAJI NAGAR,1370.0,2,170.0,2
RAJAJI NAGAR,1268.0,2,127.0,2
RAMAGONDANAHALLI,1235.0,2,52.04,2
RAMAGONDANAHALLI,1251.0,2,53.0,2
RAMAGONDANAHALLI,1610.0,2,115.0,3
RAMAGONDANAHALLI,1910.0,3,142.0,3
RAMAGONDANAHALLI,1251.0,2,50.0,2
RAMAGONDANAHALLI,2257.0,3,159.0,3
RAMAGONDANAHALLI,1151.0,2,43.6,2
RAMAGONDANAHALLI,2257.0,3,155.0,3
RAMAGONDANAHALLI,1910.0,3,150.0,3
RAMAGONDANAHALLI,1610.0,2,112.0,3
RAMAGONDANAHALLI,1451.0,3,60.44,3
RAMAGONDANAHALLI,540.0,1,30.0,1
RAMAGONDANAHALLI,2040.0,3,114.0,3
RAMAGONDANAHALLI,1235.0,2,49.3,2
RAMAGONDANAHALLI,1251.0,2,46.0,2
RAMAGONDANAHALLI,1738.0,2,76.0,3
RAMAGONDANAHALLI,1475.0,2,63.0,3
RAMAGONDANAHALLI,1151.0,2,42.5,2
RAMAGONDANAHALLI,1200.0,3,56.1,3
RAMAGONDANAHALLI,845.0,2,45.82,2
RAMAGONDANAHALLI,2257.0,4,157.0,3
RAMAGONDANAHALLI,2787.0,5,220.0,4
RAMAGONDANAHALLI,1610.0,2,111.0,3
RAMAGONDANAHALLI,1151.0,2,48.77,2
RAMAGONDANAHALLI,1215.0,2,51.26,2
RAMAMURTHY NAGAR,960.0,2,35.0,2
RAMAMURTHY NAGAR,1150.0,2,40.0,2
RAMAMURTHY NAGAR,360.0,1,26.0,1
RAMAMURTHY NAGAR,1110.0,2,65.0,2
RAMAMURTHY NAGAR,950.0,2,50.79,2
RAMAMURTHY NAGAR,1185.0,2,45.5,2
RAMAMURTHY NAGAR,1200.0,2,78.0,2
RAMAMURTHY NAGAR,540.0,1,35.0,1
RAMAMURTHY NAGAR,1000.0,2,62.0,2
RAMAMURTHY NAGAR,1200.0,2,57.9,2
RAMAMURTHY NAGAR,1040.0,2,50.0,2
RAMAMURTHY NAGAR,1200.0,2,76.0,2
RAMAMURTHY NAGAR,3700.0,4,225.0,4
RAMAMURTHY NAGAR,1200.0,3,72.0,2
RAMAMURTHY NAGAR,1200.0,2,68.0,2
RAMAMURTHY NAGAR,1200.0,2,80.0,2
RAMAMURTHY NAGAR,1525.0,3,100.0,3
RAMAMURTHY NAGAR,1200.0,2,46.0,2
RAMAMURTHY NAGAR,1100.0,2,68.0,2
RAMAMURTHY NAGAR,700.0,2,33.0,2
RAMAMURTHY NAGAR,935.0,2,39.0,2
RAMAMURTHY NAGAR,2316.0,3,125.0,3
RAMAMURTHY NAGAR,1200.0,2,66.0,3
RAMAMURTHY NAGAR,600.0,3,45.0,2
RAMAMURTHY NAGAR,2200.0,4,130.0,4
RAMAMURTHY NAGAR,1050.0,2,37.8,2
RAMAMURTHY NAGAR,1150.0,2,51.0,2
RAMAMURTHY NAGAR,1170.0,2,46.8,2
RAMAMURTHY NAGAR,600.0,1,43.0,1
RAMAMURTHY NAGAR,1277.0,1,48.0,1
RAMAMURTHY NAGAR,2916.0,5,230.0,4
RAYASANDRA,1708.0,3,75.0,3
RAYASANDRA,1601.0,3,70.0,3
RAYASANDRA,1179.0,2,55.0,3
RAYASANDRA,1357.0,2,59.0,3
RAYASANDRA,1555.0,3,75.17,3
RAYASANDRA,1198.0,2,54.0,2
RAYASANDRA,1577.0,3,67.0,3
RAYASANDRA,583.0,1,26.9,1
RAYASANDRA,1199.0,2,48.5,3
RAYASANDRA,1253.0,2,57.0,2
RAYASANDRA,1314.0,2,63.0,3
RAYASANDRA,1065.0,2,44.95,2
RAYASANDRA,1639.0,3,83.0,3
SAHAKARA NAGAR,1150.0,2,54.0,2
SAHAKARA NAGAR,1370.0,2,90.0,3
SAHAKARA NAGAR,1270.0,2,96.0,2
SAHAKARA NAGAR,1914.0,3,179.0,3
SAHAKARA NAGAR,1175.0,2,49.0,2
SAHAKARA NAGAR,1291.0,2,72.3,2
SAHAKARA NAGAR,1201.0,2,80.0,2
SAHAKARA NAGAR,1219.0,2,48.0,2
SAHAKARA NAGAR,1100.0,2,55.0,2
SAHAKARA NAGAR,1100.0,2,56.0,2
SAHAKARA NAGAR,1655.0,3,115.0,3
SAHAKARA NAGAR,1500.0,3,125.0,3
SAHAKARA NAGAR,1048.0,2,50.0,2
SAHAKARA NAGAR,1200.0,2,75.0,3
SAHAKARA NAGAR,1200.0,2,46.0,2
SAHAKARA NAGAR,2500.0,4,200.0,4
SAHAKARA NAGAR,1000.0,2,60.0,2
SAHAKARA NAGAR,1270.0,2,69.85,2
SAHAKARA NAGAR,1180.0,2,72.0,2
SAHAKARA NAGAR,1914.0,3,149.0,3
SAHAKARA NAGAR,1200.0,2,60.0,2
SAHAKARA NAGAR,1100.0,2,75.0,3
SAHAKARA NAGAR,1200.0,4,130.0,4
SANJAY NAGAR,630.0,1,35.0,2
SANJAY NAGAR,1450.0,3,75.0,3
SANJAY NAGAR,1150.0,2,70.0,2
SANJAY NAGAR,1500.0,3,150.0,3
SANJAY NAGAR,1800.0,3,180.0,3
SANJAY NAGAR,1180.0,2,80.0,2
SANJAY NAGAR,1200.0,2,76.0,3
SANJAY NAGAR,1900.0,2,180.0,3
SANJAY NAGAR,1100.0,2,98.0,2
SANJAY NAGAR,1050.0,2,59.0,2
SARAKKI NAGAR,2145.0,4,270.0,3
SARAKKI NAGAR,2289.0,3,260.0,3
SARAKKI NAGAR,2500.0,4,325.0,3
SARAKKI NAGAR,2663.0,4,338.0,3
SARAKKI NAGAR,1200.0,3,128.0,3
SARAKKI NAGAR,2121.0,4,253.0,3
SARJAPUR,1150.0,2,41.0,2
SARJAPUR,1525.0,2,68.0,3
SARJAPUR,1277.0,3,76.0,3
SARJAPUR,1124.0,2,30.35,2
SARJAPUR,1215.0,2,40.0,2
SARJAPUR,633.0,1,17.09,1
SARJAPUR,940.0,2,25.38,2
SARJAPUR,950.0,2,35.0,2
SARJAPUR,1095.0,2,45.0,2
SARJAPUR,1032.0,2,42.0,2
SARJAPUR,650.0,1,19.87,1
SARJAPUR,1200.0,2,62.0,2
SARJAPUR,1195.0,2,42.0,2
SARJAPUR,850.0,2,32.0,2
SARJAPUR,2585.5,4,139.5,4
SARJAPUR,625.0,1,19.0,1
SARJAPUR,1000.0,2,30.0,2
SARJAPUR,1185.0,2,47.0,2
SARJAPUR,1175.0,2,42.0,2
SARJAPUR,2020.0,3,85.0,3
SARJAPUR,1451.0,2,87.0,2
SARJAPUR,1157.0,2,40.0,2
SARJAPUR,2238.0,3,140.0,3
SARJAPUR,900.0,2,27.98,2
SARJAPUR,3190.0,3,160.0,4
SARJAPUR,1044.0,2,34.0,2
SARJAPUR,900.0,2,42.0,3
SARJAPUR,950.0,2,32.5,2
SARJAPUR,1404.0,2,53.35,3
SARJAPUR,1044.0,2,36.0,2
SARJAPUR,913.0,2,32.0,2
SARJAPUR,2885.0,3,185.0,4
SARJAPUR,2172.0,3,100.0,3
SARJAPUR,1425.0,3,57.0,3
SARJAPUR,1600.0,3,75.0,3
SARJAPUR,1242.5,2,43.49,2
SARJAPUR,1830.0,3,88.0,3
SARJAPUR,1200.0,3,76.13,3
SARJAPUR,1128.0,2,60.0,2
SARJAPUR,1240.0,2,43.1,2
SARJAPUR,1240.0,2,44.3,2
SARJAPUR  ROAD,1157.0,2,74.0,3
SARJAPUR  ROAD,2425.0,5,201.0,4
SARJAPUR  ROAD,1222.0,2,68.0,3
SARJAPUR  ROAD,4111.0,4,310.0,4
SARJAPUR  ROAD,702.0,1,35.8,1
SARJAPUR  ROAD,702.0,1,52.0,1
SARJAPUR  ROAD,1984.0,4,148.0,3
SARJAPUR  ROAD,1984.0,4,145.0,3
SARJAPUR  ROAD,2070.0,4,160.0,3
SARJAPUR  ROAD,1308.0,2,83.0,2
SARJAPUR  ROAD,3930.0,5,330.0,4
SARJAPUR  ROAD,1305.0,2,99.0,2
SARJAPUR  ROAD,2140.0,3,139.0,3
SARJAPUR  ROAD,685.0,1,40.0,1
SARJAPUR  ROAD,1157.0,2,72.0,3
SARJAPUR  ROAD,1157.0,2,75.0,3
SARJAPUR  ROAD,1800.0,3,110.0,3
SARJAPUR  ROAD,1846.0,3,140.0,3
SARJAPUR  ROAD,4334.0,2,338.0,4
SARJAPUR  ROAD,1846.0,3,155.0,3
SARJAPUR  ROAD,2145.0,3,180.0,3
SARJAPUR  ROAD,1826.0,3,125.0,3
SARJAPUR  ROAD,2990.0,4,240.0,4
SARJAPUR  ROAD,1755.0,3,122.0,3
SARJAPUR  ROAD,1773.5,2,102.92,3
SARJAPUR  ROAD,1242.0,2,75.0,2
SARJAPUR  ROAD,1691.0,3,100.0,3
SARJAPUR  ROAD,1830.0,3,119.0,3
SARJAPUR  ROAD,3044.0,3,183.0,3
SARJAPUR  ROAD,1290.0,2,88.0,2
SARJAPUR  ROAD,1320.0,2,110.0,2
SARJAPUR  ROAD,2100.0,3,130.0,3
SARJAPUR  ROAD,1750.0,3,110.0,3
SARJAPUR  ROAD,3420.0,4,225.0,4
SARJAPUR  ROAD,1711.0,3,110.0,3
SARJAPUR  ROAD,2425.0,5,175.0,4
SARJAPUR  ROAD,1200.0,3,70.0,3
SARJAPUR  ROAD,1787.0,3,116.0,3
SARJAPUR  ROAD,1157.0,2,75.0,3
SARJAPUR  ROAD,1693.0,3,125.0,3
SARJAPUR  ROAD,1314.0,2,110.0,2
SARJAPUR  ROAD,539.0,1,45.0,1
SARJAPUR  ROAD,2556.0,3,169.0,3
SARJAPUR  ROAD,2275.0,4,182.0,3
SARJAPUR  ROAD,1200.0,3,95.0,3
SARJAPUR  ROAD,1877.0,4,150.0,3
SARJAPUR  ROAD,1145.0,2,75.0,2
SARJAPUR  ROAD,1660.0,3,116.0,3
SARJAPUR  ROAD,1132.0,2,70.0,2
SARJAPUR  ROAD,1150.0,2,77.0,2
SARJAPUR  ROAD,1059.0,2,68.0,2
SARJAPUR  ROAD,3800.0,3,325.0,4
SARJAPUR  ROAD,1550.0,2,98.0,3
SARJAPUR  ROAD,1550.0,3,100.0,3
SARJAPUR  ROAD,1879.0,3,155.0,3
SARJAPUR  ROAD,1700.0,3,95.0,3
SARJAPUR  ROAD,1580.0,3,125.0,3
SARJAPUR  ROAD,1241.0,2,82.0,2
SARJAPUR  ROAD,2600.0,3,200.0,3
SARJAPUR  ROAD,1700.0,3,108.0,3
SARJAPUR  ROAD,1691.0,3,100.0,3
SARJAPUR  ROAD,1680.0,3,126.0,3
SARJAPUR  ROAD,1476.0,2,98.94,3
SARJAPUR  ROAD,1000.0,2,67.0,2
SARJAPUR  ROAD,1200.0,2,93.0,2
SARJAPUR  ROAD,1700.0,3,118.0,3
SARJAPUR  ROAD,1850.0,3,140.0,3
SARJAPUR  ROAD,1600.0,3,120.0,3
SARJAPUR  ROAD,1660.0,2,116.0,3
SARJAPUR  ROAD,2289.0,3,178.0,3
SARJAPUR  ROAD,1455.0,2,98.0,3
SARJAPUR  ROAD,1881.0,3,145.0,3
SARJAPUR  ROAD,1750.0,3,99.0,3
SARJAPUR  ROAD,1691.0,3,113.0,3
SARJAPUR  ROAD,1700.0,3,135.0,3
SARJAPUR  ROAD,1489.0,3,88.0,3
SARJAPUR  ROAD,2238.0,3,140.0,3
SARJAPUR  ROAD,2275.0,4,187.0,3
SARJAPUR  ROAD,2180.0,4,180.0,3
SARJAPUR  ROAD,1200.0,2,75.0,2
SARJAPUR  ROAD,1350.0,2,102.0,2
SARJAPUR  ROAD,2275.0,4,185.0,3
SARJAPUR  ROAD,1019.0,2,62.0,2
SARJAPUR  ROAD,1850.0,3,140.0,3
SARJAPUR  ROAD,1800.0,3,128.0,3
SARJAPUR  ROAD,2089.0,3,148.0,3
SARJAPUR  ROAD,1592.0,3,91.0,3
SARJAPUR  ROAD,2880.0,3,211.0,4
SARJAPUR  ROAD,2206.0,4,180.0,3
SARJAPUR  ROAD,1965.0,3,120.0,3
SARJAPUR  ROAD,1320.0,2,100.0,2
SARJAPUR  ROAD,1278.0,2,95.0,2
SARJAPUR  ROAD,1263.0,2,78.0,2
SARJAPUR  ROAD,1233.0,2,77.65,2
SARJAPUR  ROAD,2180.0,3,170.0,3
SARJAPUR  ROAD,2100.0,3,125.0,3
SARJAPUR  ROAD,1857.0,4,155.0,3
SARJAPUR  ROAD,1510.0,2,110.0,3
SARJAPUR  ROAD,1129.0,2,69.0,2
SARJAPUR  ROAD,2497.0,3,140.0,3
SARJAPUR  ROAD,1984.0,4,146.0,3
SARJAPUR  ROAD,2100.0,3,135.0,3
SARJAPUR  ROAD,1862.0,4,110.0,3
SARJAPUR  ROAD,715.0,1,29.0,1
SARJAPUR  ROAD,475.0,1,26.0,1
SARJAPUR  ROAD,1435.0,3,90.0,3
SARJAPUR  ROAD,3500.0,3,275.0,3
SARJAPUR  ROAD,3418.0,3,235.0,4
SARJAPUR  ROAD,1846.0,3,145.0,3
SARJAPUR  ROAD,3418.0,2,222.0,4
SARJAPUR  ROAD,1050.0,2,63.5,2
SARJAPUR  ROAD,1691.0,3,120.0,3
SARJAPUR  ROAD,1680.0,3,112.0,3
SARJAPUR  ROAD,2275.0,4,180.0,3
SARJAPURA - ATTIBELE ROAD,1090.0,2,37.0,2
SARJAPURA - ATTIBELE ROAD,1073.0,2,31.77,2
SARJAPURA - ATTIBELE ROAD,2400.0,3,85.0,3
SARJAPURA - ATTIBELE ROAD,1329.0,2,45.95,3
SARJAPURA - ATTIBELE ROAD,1555.0,3,52.0,3
SARJAPURA - ATTIBELE ROAD,1308.0,2,37.0,2
SARJAPURA - ATTIBELE ROAD,740.0,1,23.65,1
SARJAPURA - ATTIBELE ROAD,1330.0,2,49.0,3
SARJAPURA - ATTIBELE ROAD,1330.0,2,48.0,3
SARJAPURA - ATTIBELE ROAD,1126.0,2,36.0,2
SARJAPURA - ATTIBELE ROAD,1033.0,2,28.41,2
SARJAPURA - ATTIBELE ROAD,829.0,2,22.8,2
SECTOR 7 HSR LAYOUT,1760.0,3,142.0,3
SECTOR 7 HSR LAYOUT,2400.0,2,195.0,3
SECTOR 7 HSR LAYOUT,1342.0,2,115.0,2
SECTOR 7 HSR LAYOUT,1760.0,3,185.0,3
SECTOR 7 HSR LAYOUT,1163.0,2,98.86,2
SECTOR 7 HSR LAYOUT,1162.0,2,98.77,2
SECTOR 7 HSR LAYOUT,3000.0,5,275.0,4
SECTOR 7 HSR LAYOUT,3900.0,3,300.0,3
SECTOR 7 HSR LAYOUT,1760.0,3,160.0,3
SECTOR 7 HSR LAYOUT,1163.0,2,98.86,2
SECTOR 7 HSR LAYOUT,1760.0,3,145.0,3
SEEGEHALLI,1200.0,2,62.0,3
SEEGEHALLI,1525.0,3,65.0,3
SEEGEHALLI,3000.0,4,240.0,3
SEEGEHALLI,3000.0,4,235.0,3
SEEGEHALLI,901.0,2,35.14,2
SEEGEHALLI,1096.0,2,41.0,2
SEEGEHALLI,1683.0,3,80.0,3
SEEGEHALLI,1155.0,2,72.0,2
SEEGEHALLI,3000.0,5,150.0,4
SINGASANDRA,1465.0,2,60.0,2
SINGASANDRA,1139.7,2,45.0,2
SINGASANDRA,1476.0,2,73.0,3
SINGASANDRA,1010.0,2,40.0,2
SINGASANDRA,1179.0,2,56.0,2
SINGASANDRA,3126.0,4,120.0,4
SINGASANDRA,1375.0,2,58.0,2
SINGASANDRA,1416.0,2,67.0,2
SINGASANDRA,1306.0,2,58.0,3
SOMASUNDARA PALYA,2400.0,3,140.0,4
SOMASUNDARA PALYA,1186.0,2,72.0,2
SOMASUNDARA PALYA,1260.0,2,60.0,2
SOMASUNDARA PALYA,1650.0,3,95.0,3
SOMASUNDARA PALYA,1186.0,2,76.0,2
SOMASUNDARA PALYA,2372.0,3,140.0,3
SOMASUNDARA PALYA,1255.0,2,67.0,2
SOMASUNDARA PALYA,1329.0,2,70.0,2
SOMASUNDARA PALYA,1033.0,2,48.0,2
SOMASUNDARA PALYA,1178.0,2,73.0,2
SOMASUNDARA PALYA,1174.0,2,74.0,2
SOMASUNDARA PALYA,1200.0,2,75.0,2
SOMASUNDARA PALYA,1185.0,2,70.0,2
SONNENAHALLI,1011.0,2,50.53,2
SONNENAHALLI,605.0,1,30.24,1
SONNENAHALLI,1484.0,3,74.18,3
SONNENAHALLI,1268.0,2,58.0,2
SONNENAHALLI,1268.0,2,73.0,2
SONNENAHALLI,1415.0,2,65.0,3
SONNENAHALLI,1100.0,2,44.0,2
SONNENAHALLI,614.5,1,30.715,1
SUBRAMANYAPURA,1260.0,2,76.0,3
SUBRAMANYAPURA,929.0,1,51.0,2
SUBRAMANYAPURA,1200.0,2,52.0,2
SUBRAMANYAPURA,1255.0,2,79.0,3
SUBRAMANYAPURA,950.0,2,55.0,2
SUBRAMANYAPURA,929.0,2,50.17,2
SUBRAMANYAPURA,1245.0,2,68.0,3
SUBRAMANYAPURA,929.0,2,48.0,2
SUBRAMANYAPURA,1880.0,3,110.0,3
SUBRAMANYAPURA,1000.0,2,45.0,2
SUBRAMANYAPURA,1260.0,2,75.0,3
SUBRAMANYAPURA,1330.0,3,72.0,3
SUBRAMANYAPURA,929.0,2,56.0,2
SUBRAMANYAPURA,985.0,2,58.0,2
SUBRAMANYAPURA,975.0,2,58.0,2
SUBRAMANYAPURA,1260.0,2,80.0,3
SUBRAMANYAPURA,929.0,2,49.0,2
SUBRAMANYAPURA,1313.0,2,66.5,2
SUBRAMANYAPURA,1278.0,3,70.0,3
SUBRAMANYAPURA,960.0,2,55.0,2
SULTAN PALAYA,1700.0,3,120.0,3
SULTAN PALAYA,870.0,2,65.0,2
SULTAN PALAYA,1713.0,3,125.0,3
SULTAN PALAYA,1765.0,3,80.0,3
SULTAN PALAYA,900.0,2,45.0,2
SULTAN PALAYA,5000.0,5,325.0,4
SULTAN PALAYA,1070.0,2,49.0,2
TALAGHATTAPURA,2099.0,3,134.0,3
TALAGHATTAPURA,1062.0,2,42.48,2
TALAGHATTAPURA,2273.0,3,145.0,3
TALAGHATTAPURA,2106.0,3,126.0,3
TALAGHATTAPURA,2038.5,3,120.0,3
TALAGHATTAPURA,1100.0,2,49.49,2
TALAGHATTAPURA,1868.0,3,121.0,3
TALAGHATTAPURA,1100.0,2,50.0,2
TALAGHATTAPURA,1223.0,2,42.81,3
TALAGHATTAPURA,1575.0,3,80.0,3
TALAGHATTAPURA,1800.0,3,84.0,3
TC PALAYA,900.0,2,55.0,2
TC PALAYA,1200.0,2,66.0,3
TC PALAYA,1152.0,2,55.0,2
TC PALAYA,1200.0,2,60.0,2
TC PALAYA,1200.0,2,66.0,3
TC PALAYA,1200.0,2,66.0,2
